OrderID,OrderDate,Category,Product,Region,Channel,PaymentMethod,Quantity,UnitPrice,DiscountPct,GrossSales,NetSales,Profit
106948,2023-11-25,Apparel,Sneakers,East,Marketplace,UPI,1,673.75,5.0,1078.0,1024.1,259.78
107054,2024-02-01,Apparel,Jeans,North,Online,UPI,2,3488.03,0.0,6976.06,6976.06,2273.22
107283,2023-07-31,Beauty,Shampoo,North,Online,UPI,1,1648.28,5.0,1648.28,1565.87,633.93
107271,2024-01-25,Home & Kitchen,Table Lamp,North,In-Store,Cash,1,10554.74,0.0,10554.74,10554.74,2378.55
101780,2024-08-12,Electronics,Bluetooth Speaker,East,Online,Cash,1,32760.4,0.0,32760.4,32760.4,6636.63
106447,2024-03-10,Groceries,Cooking Oil 1L,South,Marketplace,Debit Card,1,717.31,0.0,717.31,717.31,227.19
101534,2024-03-30,Electronics,Smartphone,,Online,Debit Card,1,36312.41,0.0,36312.41,36312.41,10108.37
103105,2023-11-17,Electronics,Bluetooth Speaker,South,Online,Credit Card,1,7616.21,15.0,12185.94,10358.05,2821.75
103765,2024-08-08,Home & Kitchen,Table Lamp,South,Online,Net Banking,1,11213.6,0.0,11213.6,11213.6,4516.45
104960,2023-09-24,Electronics,Smartwatch,West,Online,UPI,1,43589.7,0.0,43589.7,43589.7,8806.38
103330,2024-02-12,Groceries,Coffee Jar,West,Marketplace,Net Banking,1,103.76,20.0,103.76,83.01,14.33
109882,2024-03-29, Groceries ,Coffee Jar,North,Online,Net Banking,1,416.19,15.0,416.19,353.76,73.72
110447,2024-06-06,Electronics,Smartwatch,South,Online,Net Banking,2,31194.22,5.0,62388.44,59269.02,20371.56
107772,2023-08-27,Groceries,Snack Pack,West,In-Store,Net Banking,1,834.83,15.0,834.83,709.61,139.58
104394,2023-04-24,Electronics,Laptop,West,Online,Net Banking,1,19282.34,0.0,19282.34,19282.34,7252.99
105995,2024-01-22,Groceries,Rice 5kg,West,Marketplace,Credit Card,1,392.3,0.0,392.3,392.3,165.72
103962,2024-05-31,Electronics,Bluetooth Speaker,South,Online,Cash,1,5293.28,25.0,5293.28,3969.96,461.41
104256,2023-09-18,Groceries,Tea Box,,Online,Credit Card,2,736.95,0.0,1473.9,1473.9,605.62
101784,2023-12-11,Apparel,Cap,East,Marketplace,Cash,1,2792.94,5.0,4468.7,4245.27,907.64
107205,2024-06-14,Home & Kitchen,Blender,South,Marketplace,Net Banking,1,10807.87,10.0,10807.87,9727.08,3395.19
101029,2023-06-20,Beauty,Perfume,South,Marketplace,,1,631.79,20.0,821.33,657.06,156.41
108711,2023-08-16,Groceries,Tea Box,East,Online,Credit Card,1,339.47,5.0,339.47,322.5,94.54
107210,2024-03-09,Home & Kitchen,Table Lamp,West,In-Store,UPI,1,3381.35,0.0,3381.35,3381.35,959.95
105319,2024-01-13,Home & Kitchen,Table Lamp,East,Online,Net Banking,1,950.41,0.0,950.41,950.41,265.59
101914,2023-11-21,Electronics,Smartwatch,North,Online,Credit Card,1,2080.2,0.0,3328.32,3328.32,1169.83
100238,2023-11-12,home & kitchen,Table Lamp,South,In-Store,Cash,1,5265.33,0.0,5265.33,5265.33,2206.36
107555,2023-06-27,Home & Kitchen,Air Purifier,West,In-Store,Credit Card,1,3239.43,0.0,3239.43,3239.43,1250.29
109801,2023-06-28,Electronics,Laptop,West,Marketplace,Net Banking,1,41098.28,20.0,41098.28,32878.62,1911.8
110830,2023-01-02,Apparel,Jeans,South,Online,Cash,1,1941.35,0.0,1941.35,1941.35,520.12
100395,2023-06-14,Electronics,Headphones,South,Online,Credit Card,1,35237.92,15.0,35237.92,29952.23,9595.25
104190,2023-01-05,Home & Kitchen,Blender,South,Online,Credit Card,1,2269.12,0.0,2269.12,2269.12,616.95
105881,2023-03-26,Groceries,Cooking Oil 1L,South,Online,Credit Card,1,413.03,0.0,413.03,413.03,177.74
101983,2024-02-13,Home & Kitchen,Vacuum Cleaner,North,Online,Debit Card,1,8665.04,0.0,8665.04,8665.04,3174.06
101936,2023-10-12,Beauty,Shampoo,West,In-Store,Debit Card,1,2253.95,20.0,2253.95,1803.16,343.81
103364,2024-08-22,Home & Kitchen,Vacuum Cleaner,South,Online,UPI,1,10970.95,5.0,10970.95,10422.4,2686.03
110973,2024-06-10,Electronics,Laptop,North,Online,Debit Card,1,11840.24,10.0,11840.24,10656.22,2207.09
102618,2023-10-31,Beauty,Sunscreen,East,Online,Net Banking,1,1924.48,10.0,1924.48,1732.03,589.22
101033,2023-10-01,Electronics,Laptop,North,Online,Cash,1,4943.89,20.0,7910.22,6328.18,541.19
108866,2024-12-23,Home & Kitchen,Vacuum Cleaner,West,Online,Credit Card,1,2872.41,15.0,2872.41,2441.55,435.4
100604,2024-03-14,Groceries,Coffee Jar,South,Online,Debit Card,1,565.35,0.0,565.35,565.35,126.07
110334,2024-04-13,Home & Kitchen,Table Lamp,East,Online,Cash,1,6360.27,0.0,6360.27,6360.27,2498.11
109623,2023-05-29,Electronics,Smartwatch,North,In-Store,Cash,1,36013.03,5.0,36013.03,34212.38,6080.02
111507,2024-11-03,Beauty,Face Wash,North,Online,,2,362.45,0.0,724.9,724.9,279.37
104902,2024-09-03,apparel,Jeans,West,Marketplace,Credit Card,1,2068.23,0.0,2068.23,2068.23,505.54
104208,2023-10-01,Apparel,T-Shirt,West,In-Store,Debit Card,2,2558.49,5.0,8187.17,7777.81,3078.97
101321,2023-11-05,Groceries,Snack Pack,East,Marketplace,Cash,4,117.33,0.0,469.32,469.32,107.76
106167,2024-10-28,Home & Kitchen,Cookware Set,West,Online,Credit Card,1,9838.82,0.0,9838.82,9838.82,2291.33
102576,2023-02-08,Groceries,Cooking Oil 1L,South,In-Store,Net Banking,3,381.25,0.0,1143.75,1143.75,497.64
111260,2023-01-25,Electronics,Smartwatch,East,Online,Net Banking,1,21613.35,0.0,21613.35,21613.35,9481.12
106914,2023-05-31,Home & Kitchen,Cookware Set,East,Online,UPI,1,2753.1,0.0,2753.1,2753.1,1135.99
105273,2023-08-13,Electronics,Smartwatch,,Online,Debit Card,1,29350.77,0.0,29350.77,29350.77,7470.16
106688,2024-09-13,Electronics,Smartwatch,East,Online,,1,16688.97,5.0,16688.97,15854.52,4008.13
110639,2023-09-16,Groceries,Cooking Oil 1L,South,Online,Credit Card,1,349.84,0.0,349.84,349.84,88.7
103754,2024-03-02,groceries,Tea Box,South,Online,Debit Card,1,751.48,5.0,751.48,713.91,200.67
105666,2023-12-11,Electronics,Laptop,West,In-Store,Debit Card,2,14663.12,0.0,46921.98,46921.98,20697.11
111475,2024-08-02,Apparel,T-Shirt,West,Online,Cash,1,3171.73,0.0,3171.73,3171.73,693.61
103380,2023-09-15,Home & Kitchen,Cookware Set,South,Marketplace,Debit Card,3,5017.17,0.0,15051.51,15051.51,5904.18
104318,2024-06-20,Electronics,Headphones,North,Online,Credit Card,1,32484.52,10.0,32484.52,29236.07,7135.48
111179,2023-05-27,Apparel,T-Shirt,North,In-Store,Cash,1,338.05,0.0,338.05,338.05,103.64
110684,2024-03-11,Home & Kitchen,Cookware Set,East,Marketplace,Cash,2,11592.69,0.0,23185.38,23185.38,10168.95
107090,2024-11-21,Apparel,T-Shirt,West,Marketplace,Cash,1,1809.77,25.0,2895.63,2171.72,17.97
103932,2024-03-23,Home & Kitchen,Cookware Set,West,In-Store,Credit Card,1,10837.65,0.0,10837.65,10837.65,3128.44
101742,2023-02-09,Electronics,Laptop,South,Online,UPI,2,36299.63,0.0,72599.26,72599.26,18286.25
111384,2024-09-17,Electronics,Smartphone,East,Online,UPI,2,30722.51,0.0,61445.02,61445.02,19342.59
110518,2024-06-28,Groceries,Rice 5kg,West,Online,UPI,2,334.66,0.0,669.32,669.32,248.47
107456,2024-03-11,Groceries,Tea Box,West,Online,Net Banking,1,239.44,0.0,239.44,239.44,50.82
110568,2024-10-01,Home & Kitchen,Blender,East,Online,Debit Card,1,7543.13,0.0,7543.13,7543.13,2130.93
111473,2024-09-19,Home & Kitchen,Cookware Set,South,Online,Cash,1,2994.92,0.0,2994.92,2994.92,1214.54
102841,2023-11-20,Groceries,Coffee Jar,West,Online,Net Banking,1,837.17,0.0,837.17,837.17,349.47
110744,2023-08-03,Apparel,Sneakers,South,In-Store,Debit Card,2,882.83,5.0,1765.66,1677.38,411.91
104209,2024-07-09,apparel,T-Shirt,West,Online,Cash,1,3283.26,0.0,3283.26,3283.26,1294.35
110622,2024-04-01,Electronics,Smartwatch,South,Online,Cash,1,26230.42,0.0,26230.42,26230.42,5366.77
108219,2023-10-12,Home & Kitchen,Table Lamp,East,Marketplace,Credit Card,2,7517.68,0.0,15035.36,15035.36,6340.07
107275,2024-11-28,Apparel,T-Shirt,South,In-Store,UPI,2,1178.64,0.0,3771.65,3771.65,1541.89
103568,2023-03-11,Groceries,Snack Pack,North,Online,Debit Card,1,245.15,0.0,245.15,245.15,105.95
107896,2023-05-20,Home & Kitchen,Cookware Set,North,In-Store,UPI,1,9629.88,0.0,9629.88,9629.88,3031.54
106492,2024-08-28,Home & Kitchen,Air Purifier,South,Online,UPI,1,3649.07,0.0,3649.07,3649.07,1162.75
102176,2024-07-05,Beauty,Face Wash,East,Online,Net Banking,1,1881.37,15.0,1881.37,1599.16,395.49
104621,2024-07-21,Groceries,Coffee Jar,South,Online,Net Banking,1,504.46,0.0,504.46,504.46,132.4
102521,2024-04-30,Electronics,Smartphone,North,Online,Net Banking,2,2186.75,0.0,4373.5,4373.5,1444.6
109799,2024-02-24,Apparel,Sneakers,South,In-Store,UPI,1,2188.14,0.0,2188.14,2188.14,920.88
109903,2023-02-19,Apparel,Jacket,East,In-Store,Credit Card,1,2471.68,0.0,2471.68,2471.68,608.9
111782,2023-09-16,beauty,Sunscreen,South,Online,Debit Card,1,860.0,0.0,860.0,860.0,335.77
109415,2024-11-13,Apparel,Cap,North,Online,,1,2780.83,0.0,4449.33,4449.33,1119.65
102444,2023-05-11,Apparel,T-Shirt,East,Online,Credit Card,2,2193.68,0.0,4387.36,4387.36,1492.7
107604,2024-06-08,Apparel,Jacket,East,Marketplace,Debit Card,1,1985.19,0.0,1985.19,1985.19,417.27
103312,2023-03-08,electronics,Laptop,North,Marketplace,Debit Card,1,33715.48,0.0,33715.48,33715.48,14479.48
109708,2024-10-07,Home & Kitchen,Air Purifier,North,Online,Cash,1,1155.91,0.0,1155.91,1155.91,358.39
105791,2023-01-25,Apparel,Sneakers,West,In-Store,Cash,1,1346.09,10.0,1346.09,1211.48,386.65
107035,2023-02-06,Groceries,Cooking Oil 1L,West,Online,Debit Card,1,193.9,0.0,193.9,193.9,87.01
109818,2024-07-14,Beauty,Lipstick,East,Marketplace,Cash,4,1861.2,0.0,7444.8,7444.8,2173.41
109456,2023-06-19,Electronics,Bluetooth Speaker,South,Marketplace,UPI,1,17290.54,0.0,17290.54,17290.54,7222.53
101964,2023-05-10,Electronics,Laptop,East,Online,UPI,2,44349.58,0.0,88699.16,88699.16,37734.4
100877,2023-11-13,Beauty,Shampoo,,Online,Credit Card,1,1775.57,0.0,1775.57,1775.57,480.7
111317,2023-10-29,Electronics,Laptop,North,Online,UPI,1,44227.51,5.0,70764.02,67225.82,20283.3
111964,2024-07-31,Groceries,Tea Box,East,In-Store,Cash,2,127.33,0.0,254.66,254.66,103.13
105735,2023-01-18,Apparel,Sneakers,South,In-Store,Debit Card,1,1323.46,0.0,1323.46,1323.46,385.39
104109,2023-03-03,Electronics,Smartwatch,East,Marketplace,Cash,1,19535.27,20.0,19535.27,15628.22,4150.95
100481,2024-01-20,Electronics,Bluetooth Speaker,East,Marketplace,Cash,1,10676.25,25.0,10676.25,8007.19,-518.73
111500,2023-08-10,groceries,Snack Pack,East,Online,Debit Card,2,481.98,0.0,963.96,963.96,326.4
108464,2023-10-25,Apparel,Jacket,East,In-Store,Credit Card,2,1847.61,0.0,5912.35,5912.35,2167.13
107313,2023-02-26,Electronics,Bluetooth Speaker,West,Online,,2,32847.16,0.0,65694.32,65694.32,14526.74
106520,2024-06-23,Home & Kitchen,Table Lamp,South,Online,UPI,2,8712.32,0.0,17424.64,17424.64,4357.91
111649,2023-08-26,Home & Kitchen,Cookware Set,North,In-Store,Credit Card,1,3032.7,5.0,3032.7,2881.06,782.64
106647,2024-12-03,Electronics,Bluetooth Speaker,South,In-Store,Cash,1,16777.85,5.0,26844.56,25502.33,7421.5
102918,2024-07-24,Home & Kitchen,Table Lamp,South,Marketplace,Net Banking,1,8471.44,0.0,8471.44,8471.44,2092.99
104041,2024-04-17,Electronics,Headphones,West,Online,Cash,1,39508.18,0.0,39508.18,39508.18,16461.61
111875,2024-11-28,Electronics,Laptop,East,Online,Cash,2,10483.4,5.0,33546.88,31869.54,9898.99
104995,2024-07-20,Beauty,Face Wash,South,Online,Debit Card,1,1460.01,20.0,1460.01,1168.01,332.92
109133,2024-01-06,Apparel,Jeans,East,In-Store,Cash,1,3030.77,20.0,3030.77,2424.62,248.42
111737,2023-12-27,Electronics,Laptop,North,Online,UPI,1,23442.87,0.0,37508.59,37508.59,14078.14
111829,2024-12-28,electronics,Headphones,North,Marketplace,Net Banking,1,26727.01,5.0,42763.22,40625.06,14263.43
108480,2023-06-17,Home & Kitchen,Blender,South,Online,Cash,1,5977.25,15.0,5977.25,5080.66,828.52
107397,2023-09-25,Beauty,Sunscreen,West,In-Store,UPI,4,1401.9,0.0,5607.6,5607.6,1533.33
110994,2023-03-06,Beauty,Perfume,South,In-Store,UPI,1,2474.71,0.0,2474.71,2474.71,1113.11
110132,2023-11-24,Beauty,Face Wash,North,In-Store,UPI,1,604.26,0.0,604.26,604.26,211.59
101809,2024-08-16,Electronics,Laptop,East,Online,Cash,1,35633.81,0.0,35633.81,35633.81,12450.57
106317,2024-09-12,Electronics,Smartwatch,East,Online,Cash,3,13827.53,15.0,41482.59,35260.2,2762.23
109357,2024-12-14,Apparel,T-Shirt,East,Online,Credit Card,2,470.0,0.0,1504.0,1504.0,375.35
100204,2024-03-03,Home & Kitchen,Air Purifier,East,Online,UPI,1,7877.43,5.0,7877.43,7483.56,2951.69
103509,2023-10-30,Groceries,Coffee Jar,West,In-Store,Credit Card,1,161.68,5.0,161.68,153.6,35.83
101162,2024-07-31,Electronics,Laptop,South,In-Store,Net Banking,2,36514.0,15.0,73028.0,62073.8,6693.46
106774,2023-01-04,Home & Kitchen,Vacuum Cleaner,North,Online,Credit Card,1,10191.78,15.0,10191.78,8663.01,2826.87
109792,2024-06-13,Apparel,Jacket,North,In-Store,Net Banking,1,555.22,0.0,555.22,555.22,201.16
100086,2024-10-24,Home & Kitchen,Air Purifier,East,In-Store,Debit Card,1,4436.51,0.0,4436.51,4436.51,1256.1
105965,2023-11-26, Home & Kitchen ,Table Lamp,North,In-Store,Net Banking,3,9676.56,15.0,29029.68,24675.23,7777.78
111833,2024-12-10,Groceries,Cooking Oil 1L,South,Online,Credit Card,1,58.77,0.0,58.77,58.77,13.76
102207,2023-01-07,Electronics,Headphones,West,In-Store,Net Banking,1,33440.84,0.0,33440.84,33440.84,8415.41
103046,2024-05-18,Electronics,Smartwatch,East,Online,Debit Card,2,18956.98,0.0,37913.96,37913.96,13802.17
107747,2024-05-29,Beauty,Lipstick,North,In-Store,Debit Card,2,2077.4,0.0,5401.24,5401.24,2247.99
104717,2024-03-28,Apparel,T-Shirt,South,Marketplace,Debit Card,2,2157.86,0.0,4315.72,4315.72,1037.49
105909,2023-03-07,Home & Kitchen,Air Purifier,South,Online,Cash,1,1248.02,5.0,1248.02,1185.62,304.42
110019,2023-12-28,Electronics,Headphones,East,Marketplace,Net Banking,1,31317.31,5.0,50107.7,47602.31,7570.26
110530,2023-08-11,Electronics,Bluetooth Speaker,West,In-Store,UPI,1,3807.25,0.0,3807.25,3807.25,1699.54
108556,2024-10-10,Home & Kitchen,Air Purifier,West,In-Store,Debit Card,1,2266.2,0.0,2266.2,2266.2,632.32
103980,2024-09-01,Electronics,Bluetooth Speaker,East,Online,Cash,1,29544.41,5.0,29544.41,28067.19,4477.66
110068,2023-08-17,Groceries,Snack Pack,North,Online,UPI,2,524.4,0.0,1048.8,1048.8,471.46
110897,2024-03-31,Electronics,Laptop,West,In-Store,UPI,2,19078.99,5.0,38157.98,36250.08,8984.06
109484,2024-11-03,Apparel,Cap,West,Marketplace,Credit Card,2,457.04,5.0,1462.53,1389.4,401.42
103975,2023-01-11,Electronics,Smartphone,East,In-Store,Cash,1,25765.7,0.0,25765.7,25765.7,6366.99
107679,2023-03-08,Apparel,Sneakers,West,In-Store,UPI,1,1382.33,5.0,1382.33,1313.21,218.36
108545,2023-05-23,Electronics,Smartwatch,South,Online,Credit Card,2,16760.51,0.0,33521.02,33521.02,7330.9
110980,2024-10-02,Electronics,Laptop,South,Online,Net Banking,1,42919.47,0.0,68671.15,68671.15,26214.44
100999,2024-05-01,Beauty,Perfume,West,In-Store,Net Banking,2,463.18,0.0,1204.27,1204.27,420.03
103172,2024-09-18,Home & Kitchen,Cookware Set,South,Online,Debit Card,2,2495.49,0.0,4990.98,4990.98,1072.39
109228,2023-11-21,Apparel,Sneakers,North,In-Store,Credit Card,1,1959.36,15.0,3134.98,2664.73,498.25
111141,2024-06-08,Apparel,Cap,West,Online,Cash,2,479.47,10.0,958.94,863.05,236.41
105184,2023-08-11,Groceries,Snack Pack,,In-Store,Debit Card,1,714.95,0.0,714.95,714.95,237.45
109528,2023-01-07,Beauty,Sunscreen,East,Marketplace,,1,2063.97,0.0,2063.97,2063.97,821.3
100995,2023-11-29,Home & Kitchen,Air Purifier,South,Online,Net Banking,1,2626.37,0.0,2626.37,2626.37,894.13
108412,2024-01-16,Electronics,Smartphone,West,Online,UPI,1,13664.33,5.0,13664.33,12981.11,3298.54
102401,2023-04-24,Electronics,Laptop,West,Marketplace,Net Banking,4,26810.7,0.0,107242.8,107242.8,38216.26
111666,2024-11-22,Apparel,Sneakers,South,Online,Cash,1,1952.01,0.0,3123.22,3123.22,886.93
110859,2023-12-04,groceries,Snack Pack,West,Online,UPI,1,518.34,0.0,518.34,518.34,200.4
101044,2023-04-30, Home & Kitchen ,Air Purifier,East,In-Store,Net Banking,3,4816.61,0.0,14449.83,14449.83,4544.3
103821,2023-07-18,Apparel,T-Shirt,West,Marketplace,Debit Card,1,2149.07,20.0,2149.07,1719.26,286.71
108441,2023-11-30,Electronics,Laptop,West,Marketplace,Credit Card,1,44402.74,0.0,71044.38,71044.38,29056.27
102007,2024-04-03,Apparel,Jacket,East,Marketplace,UPI,2,2757.18,5.0,5514.36,5238.64,1488.81
105288,2023-06-07,Beauty,Lipstick,North,Marketplace,Net Banking,2,690.97,0.0,1796.52,1796.52,446.43
110511,2023-04-04,Groceries,Cooking Oil 1L,North,Online,Debit Card,1,52.48,0.0,52.48,52.48,17.96
104659,2023-11-12,Electronics,Bluetooth Speaker,East,Online,Debit Card,1,10483.53,0.0,16773.65,16773.65,4603.5
110561,2024-06-12,Electronics,Smartphone,North,In-Store,Net Banking,1,17097.81,5.0,17097.81,16242.92,2908.85
103466,2023-05-20,Home & Kitchen,Blender,West,Online,Cash,1,9128.48,0.0,9128.48,9128.48,3486.74
107214,2024-12-26,Groceries,Cooking Oil 1L,West,Marketplace,Debit Card,4,569.25,0.0,2277.0,2277.0,527.8
110861,2023-03-17,electronics,Laptop,East,Online,Net Banking,1,39937.8,0.0,39937.8,39937.8,13074.85
104481,2023-07-04,Electronics,Headphones,East,Online,Debit Card,1,34045.31,0.0,34045.31,34045.31,9604.2
107492,2023-09-07,Groceries,Rice 5kg,West,Online,UPI,1,396.21,0.0,396.21,396.21,156.37
110674,2024-06-10,Apparel,Sneakers,East,In-Store,Debit Card,1,468.05,0.0,468.05,468.05,100.04
104618,2024-11-06,Apparel,T-Shirt,North,Online,Debit Card,3,3010.23,5.0,14449.1,13726.65,4304.02
100591,2024-07-15,Groceries,Snack Pack,South,Online,Cash,1,328.47,0.0,328.47,328.47,126.78
110751,2023-06-28,Apparel,Cap,North,Marketplace,Credit Card,2,3358.41,0.0,6716.82,6716.82,2831.79
102225,2023-05-09,Electronics,Smartwatch,West,In-Store,Credit Card,1,34923.66,20.0,34923.66,27938.93,2214.22
100518,2024-05-22,Home & Kitchen,Cookware Set,South,Online,Cash,1,5612.98,0.0,5612.98,5612.98,2366.67
107870,2023-06-04,Home & Kitchen,Blender,North,Online,UPI,1,7210.02,5.0,7210.02,6849.52,2330.19
105684,2023-04-29,Groceries,Tea Box,,In-Store,Credit Card,1,816.35,0.0,816.35,816.35,269.4
104691,2023-07-13,Electronics,Smartwatch,West,Online,Credit Card,1,37355.87,5.0,37355.87,35488.08,8208.87
103104,2023-07-31,Electronics,Laptop,South,Online,Net Banking,1,5413.08,5.0,5413.08,5142.43,1849.04
110093,2023-11-06,Electronics,Bluetooth Speaker,South,Online,UPI,4,34207.09,0.0,218925.38,218925.38,70717.68
104062,2023-05-17,Electronics,Smartwatch,North,Marketplace,Credit Card,1,3569.89,5.0,3569.89,3391.4,1202.29
106603,2024-05-04,Groceries,Rice 5kg,North,Online,Debit Card,1,374.07,10.0,374.07,336.66,58.91
105982,2024-11-03,Electronics,Headphones,,Marketplace,Debit Card,1,17547.08,20.0,28075.33,22460.26,1980.09
101650,2024-03-14, Home & Kitchen ,Vacuum Cleaner,North,Marketplace,UPI,1,1292.91,0.0,1292.91,1292.91,426.85
106056,2023-05-14,Electronics,Headphones,South,Online,Cash,1,43099.55,5.0,43099.55,40944.57,16769.03
111807,2024-01-26,Electronics,Headphones,South,In-Store,Credit Card,1,28221.18,0.0,28221.18,28221.18,11835.06
109466,2024-12-16,Groceries,Tea Box,West,Online,Credit Card,1,622.56,0.0,622.56,622.56,243.25
101816,2024-12-24,Groceries,Snack Pack,East,Online,Debit Card,1,650.97,0.0,650.97,650.97,173.9
104851,2024-02-05,Groceries,Coffee Jar,West,In-Store,Cash,1,564.28,10.0,564.28,507.85,102.66
106898,2024-03-19,Home & Kitchen,Vacuum Cleaner,West,In-Store,UPI,1,3584.41,5.0,3584.41,3405.19,1263.99
102634,2023-11-04,Apparel,Cap,East,In-Store,Credit Card,1,2631.35,0.0,4210.16,4210.16,1283.97
101327,2024-09-21,Home & Kitchen,Cookware Set,East,Online,UPI,1,4875.68,0.0,4875.68,4875.68,1029.3
104735,2023-06-07,Apparel,Cap,East,Online,Credit Card,2,3491.82,0.0,6983.64,6983.64,2519.66
101053,2024-07-28,Electronics,Smartwatch,North,Online,Credit Card,1,24033.87,0.0,24033.87,24033.87,5438.21
100043,2024-06-26,Apparel,T-Shirt,North,Marketplace,Net Banking,1,2946.78,0.0,2946.78,2946.78,1057.22
100007,2023-03-07,Electronics,Headphones,East,In-Store,UPI,1,32728.28,0.0,32728.28,32728.28,11610.18
108672,2023-09-26,Home & Kitchen,Air Purifier,East,Marketplace,Credit Card,2,3795.76,5.0,7591.52,7211.94,2198.22
107906,2023-07-09,Electronics,Smartwatch,East,Online,Credit Card,1,28457.84,0.0,28457.84,28457.84,10645.18
105590,2024-09-24,Home & Kitchen,Blender,East,Online,Net Banking,1,10487.45,0.0,10487.45,10487.45,2530.17
100471,2023-09-21,Home & Kitchen,Blender,West,Online,Cash,2,10986.44,0.0,21972.88,21972.88,9803.22
102322,2023-07-24,Electronics,Laptop,North,In-Store,Cash,1,17753.69,0.0,17753.69,17753.69,5804.06
108091,2023-10-25,Home & Kitchen,Blender,North,Online,Debit Card,1,3716.33,0.0,3716.33,3716.33,1070.01
107643,2023-12-29,Groceries,Rice 5kg,West,Online,UPI,1,673.81,0.0,673.81,673.81,192.6
108846,2024-10-09,Electronics,Headphones,North,Online,Debit Card,1,8807.06,0.0,14091.3,14091.3,3349.92
111541,2024-05-29,Home & Kitchen,Cookware Set,North,Online,Debit Card,3,4760.22,0.0,14280.66,14280.66,5100.73
104404,2024-08-30,Apparel,Sneakers,South,Online,Cash,1,1254.03,0.0,1254.03,1254.03,442.59
100464,2024-10-03,Electronics,Laptop,,In-Store,Net Banking,1,7343.07,25.0,11748.91,8811.68,362.05
104563,2023-08-24,Groceries,Cooking Oil 1L,South,Online,Debit Card,1,359.37,0.0,359.37,359.37,144.77
101691,2023-02-28,Apparel,Jacket,North,Marketplace,Cash,1,1103.74,20.0,1103.74,882.99,80.98
108889,2024-02-14,Electronics,Smartwatch,East,In-Store,Net Banking,1,34368.21,0.0,34368.21,34368.21,14025.36
102230,2024-11-03,Home & Kitchen,Table Lamp,West,Online,Cash,1,2476.7,0.0,2476.7,2476.7,557.07
107579,2023-07-18,home & kitchen,Vacuum Cleaner,North,In-Store,Credit Card,1,7109.08,25.0,7109.08,5331.81,-98.67
103894,2024-10-26,Apparel,T-Shirt,South,Online,Debit Card,3,766.9,0.0,3681.12,3681.12,1007.21
108257,2023-04-17,Apparel,Jeans,South,Online,Debit Card,1,665.94,0.0,665.94,665.94,161.73
101348,2024-05-13,Groceries,Rice 5kg,North,In-Store,Cash,1,675.96,0.0,675.96,675.96,280.84
102480,2023-03-30,Electronics,Smartphone,East,Online,Net Banking,2,26816.43,0.0,53632.86,53632.86,20095.74
105528,2023-03-11,Apparel,Jeans,North,Online,Credit Card,2,1699.71,0.0,3399.42,3399.42,763.14
102149,2024-04-22,Groceries,Cooking Oil 1L,West,Online,UPI,2,101.03,0.0,202.06,202.06,41.22
102096,2023-07-30,Apparel,Jeans,West,Online,Net Banking,2,731.53,15.0,1463.06,1243.6,159.51
106188,2024-02-09,Apparel,Jacket,North,Online,Debit Card,2,3057.61,15.0,6115.22,5197.94,908.16
105091,2024-05-01,Home & Kitchen,Cookware Set,North,Marketplace,UPI,1,9743.4,5.0,9743.4,9256.23,3603.69
106467,2024-05-04,Groceries,Coffee Jar,South,Marketplace,UPI,1,337.54,0.0,337.54,337.54,94.77
111927,2024-02-15,Home & Kitchen,Air Purifier,South,Marketplace,Net Banking,1,5149.4,10.0,5149.4,4634.46,1730.9
110264,2024-02-20,Groceries,Cooking Oil 1L,West,In-Store,Debit Card,1,406.08,10.0,406.08,365.47,51.35
107233,2023-12-03,Apparel,Jacket,East,Online,Cash,1,3214.09,0.0,5142.54,5142.54,1834.44
106205,2023-08-13,Apparel,Jeans,South,Online,UPI,4,1903.23,15.0,7612.92,6470.98,1723.02
110353,2024-01-24,Home & Kitchen,Table Lamp,North,Online,Credit Card,1,7174.39,0.0,7174.39,7174.39,2936.97
104225,2023-04-24,Groceries,Coffee Jar,East,In-Store,Net Banking,2,399.14,5.0,798.28,758.37,226.92
104136,2024-01-02,Groceries,Rice 5kg,South,In-Store,UPI,1,524.44,10.0,524.44,472.0,88.16
100849,2023-06-10,Electronics,Laptop,South,In-Store,Debit Card,3,42727.3,0.0,128181.9,128181.9,35811.76
101821,2023-11-08,Electronics,Laptop,North,Online,UPI,3,11545.97,5.0,55420.66,52649.62,10140.64
100417,2023-11-17,Electronics,Smartwatch,South,Online,Credit Card,1,35011.86,0.0,56018.98,56018.98,15037.89
103718,2024-01-30,Apparel,Jacket,East,In-Store,Credit Card,1,1429.08,5.0,1429.08,1357.63,419.21
111706,2023-11-05,Electronics,Smartwatch,South,Online,Cash,1,1902.29,10.0,3043.66,2739.3,770.47
110673,2023-05-01,Apparel,Cap,North,Online,Net Banking,1,1893.27,15.0,1893.27,1609.28,514.3
104173,2023-11-10,Apparel,Jeans,East,Online,Net Banking,1,489.36,0.0,782.98,782.98,278.59
101922,2024-03-27,Electronics,Laptop,North,Marketplace,Credit Card,3,22711.31,0.0,68133.93,68133.93,23860.21
110896,2024-04-08,Beauty,Perfume,East,In-Store,UPI,1,779.75,0.0,1013.68,1013.68,355.66
111719,2023-06-06,Beauty,Perfume,North,Online,Debit Card,2,1815.19,0.0,4719.49,4719.49,1845.73
105489,2024-07-16,Apparel,Cap,West,Online,Net Banking,1,1841.96,0.0,1841.96,1841.96,757.94
